long	lat	order	hole	piece	group	AREASQKM16
153.240797011	-27.587758005	1	FALSE	1	1472.1	113.9017
153.240823985	-27.587720006	2	FALSE	1	1472.1	113.9017
153.240895999	-27.5876709999999	3	FALSE	1	1472.1	113.9017
153.241037984	-27.5876359979999	4	FALSE	1	1472.1	113.9017
153.241177998	-27.5876239909999	5	FALSE	1	1472.1	113.9017
153.241324984	-27.587632002	6	FALSE	1	1472.1	113.9017
153.241409007	-27.587626007	7	FALSE	1	1472.1	113.9017
153.241532997	-27.587632002	8	FALSE	1	1472.1	113.9017
153.241691005	-27.5876529989999	9	FALSE	1	1472.1	113.9017
153.241759005	-27.587650002	10	FALSE	1	1472.1	113.9017
153.241829012	-27.587638995	11	FALSE	1	1472.1	113.9017
153.241922014	-27.587608007	12	FALSE	1	1472.1	113.9017
153.242026002	-27.5875690089999	13	FALSE	1	1472.1	113.9017
153.242117983	-27.587562997	14	FALSE	1	1472.1	113.9017
153.242179996	-27.5875940029999	15	FALSE	1	1472.1	113.9017
153.242234016	-27.5876270059999	16	FALSE	1	1472.1	113.9017
153.242544011	-27.587763999	17	FALSE	1	1472.1	113.9017
153.24268501	-27.587818001	18	FALSE	1	1472.1	113.9017
153.242781005	-27.587875998	19	FALSE	1	1472.1	113.9017
153.242887987	-27.587947001	20	FALSE	1	1472.1	113.9017
153.243153013	-27.588080997	21	FALSE	1	1472.1	113.9017
153.243254008	-27.588126007	22	FALSE	1	1472.1	113.9017
153.243358983	-27.5881460059999	23	FALSE	1	1472.1	113.9017
153.243422018	-27.588149003	24	FALSE	1	1472.1	113.9017
153.243473994	-27.588133999	25	FALSE	1	1472.1	113.9017
153.243521992	-27.588093022	26	FALSE	1	1472.1	113.9017
153.243579005	-27.5880259959999	27	FALSE	1	1472.1	113.9017
153.243627988	-27.587946002	28	FALSE	1	1472.1	113.9017
153.243667992	-27.5878049949999	29	FALSE	1	1472.1	113.9017
153.243722012	-27.587723003	30	FALSE	1	1472.1	113.9017
153.243750007	-27.587654997	31	FALSE	1	1472.1	113.9017
153.243763001	-27.587585992	32	FALSE	1	1472.1	113.9017
153.243791982	-27.587504999	33	FALSE	1	1472.1	113.9017
153.243831986	-27.587384009	34	FALSE	1	1472.1	113.9017
153.243884984	-27.5872730089999	35	FALSE	1	1472.1	113.9017
153.243934004	-27.5871059909999	36	FALSE	1	1472.1	113.9017
153.243928018	-27.587067992	37	FALSE	1	1472.1	113.9017
153.243919075	-27.5869899959999	38	FALSE	1	1472.1	113.9017
153.243941997	-27.5869230079999	39	FALSE	1	1472.1	113.9017
153.243976015	-27.586842995	40	FALSE	1	1472.1	113.9017
153.243981016	-27.586772991	41	FALSE	1	1472.1	113.9017
153.243976015	-27.5867269999999	42	FALSE	1	1472.1	113.9017
153.243966014	-27.586696993	43	FALSE	1	1472.1	113.9017
153.243911994	-27.586663009	44	FALSE	1	1472.1	113.9017
153.24387199	-27.586607009	45	FALSE	1	1472.1	113.9017
153.243861989	-27.586520004	46	FALSE	1	1472.1	113.9017
153.243916009	-27.586431	47	FALSE	1	1472.1	113.9017
153.244019158	-27.5863460479999	48	FALSE	1	1472.1	113.9017
153.244120007	-27.5862669979999	49	FALSE	1	1472.1	113.9017
153.244198008	-27.5862020069999	50	FALSE	1	1472.1	113.9017
153.244266993	-27.5861260089999	51	FALSE	1	1472.1	113.9017
153.244374011	-27.5860979999999	52	FALSE	1	1472.1	113.9017
153.244510996	-27.586049993	53	FALSE	1	1472.1	113.9017
153.244639001	-27.5859939929999	54	FALSE	1	1472.1	113.9017
153.244727002	-27.585910003	55	FALSE	1	1472.1	113.9017
153.244777993	-27.5858079939999	56	FALSE	1	1472.1	113.9017
153.244822012	-27.585740007	57	FALSE	1	1472.1	113.9017
153.244845007	-27.5856650069999	58	FALSE	1	1472.1	113.9017
153.244858001	-27.5856049939999	59	FALSE	1	1472.1	113.9017
153.244891983	-27.585535008	60	FALSE	1	1472.1	113.9017
153.244946002	-27.5854769919999	61	FALSE	1	1472.1	113.9017
153.245004987	-27.585426006	62	FALSE	1	1472.1	113.9017
153.245059919	-27.585399958	63	FALSE	1	1472.1	113.9017
153.245135	-27.585403991	64	FALSE	1	1472.1	113.9017
153.245203984	-27.585431001	65	FALSE	1	1472.1	113.9017
153.245291986	-27.585431001	66	FALSE	1	1472.1	113.9017
153.245374002	-27.585408006	67	FALSE	1	1472.1	113.9017
153.245424006	-27.585402992	68	FALSE	1	1472.1	113.9017
153.245489013	-27.585429003	69	FALSE	1	1472.1	113.9017
153.245550005	-27.585477991	70	FALSE	1	1472.1	113.9017
153.245633991	-27.585484004	71	FALSE	1	1472.1	113.9017
153.245693011	-27.585517008	72	FALSE	1	1472.1	113.9017
153.245771998	-27.5855799999999	73	FALSE	1	1472.1	113.9017
153.245865949	-27.585630986	74	FALSE	1	1472.1	113.9017
153.245963002	-27.5856729999999	75	FALSE	1	1472.1	113.9017
153.246076991	-27.5857410049999	76	FALSE	1	1472.1	113.9017
153.246131011	-27.5857919919999	77	FALSE	1	1472.1	113.9017
153.246205982	-27.5858180029999	78	FALSE	1	1472.1	113.9017
153.246275989	-27.5858350039999	79	FALSE	1	1472.1	113.9017
153.246345011	-27.585846992	80	FALSE	1	1472.1	113.9017
