long	lat	order	hole	piece	group	AREASQKM16
153.140307073	-27.4784349559999	1	FALSE	1	1462.1	15.22
153.140363538	-27.478152147	2	FALSE	1	1462.1	15.22
153.140643018	-27.4767531759999	3	FALSE	1	1462.1	15.22
153.140811831	-27.4759080229999	4	FALSE	1	1462.1	15.22
153.141945265	-27.475614983	5	FALSE	1	1462.1	15.22
153.142319756	-27.475518098	6	FALSE	1	1462.1	15.22
153.144151179	-27.475044313	7	FALSE	1	1462.1	15.22
153.145029954	-27.474816967	8	FALSE	1	1462.1	15.22
153.145191977	-27.474762965	9	FALSE	1	1462.1	15.22
153.147908124	-27.475191999	10	FALSE	1	1462.1	15.22
153.1498896	-27.475504982	11	FALSE	1	1462.1	15.22
153.149978624	-27.4755190409999	12	FALSE	1	1462.1	15.22
153.150912002	-27.475666006	13	FALSE	1	1462.1	15.22
153.151989993	-27.4758370009999	14	FALSE	1	1462.1	15.22
153.152772005	-27.4759620049999	15	FALSE	1	1462.1	15.22
153.153043857	-27.476004925	16	FALSE	1	1462.1	15.22
153.153160876	-27.4760149159999	17	FALSE	1	1462.1	15.22
153.153261872	-27.476009921	18	FALSE	1	1462.1	15.22
153.153354837	-27.475993918	19	FALSE	1	1462.1	15.22
153.153479849	-27.4759479269999	20	FALSE	1	1462.1	15.22
153.154185103	-27.475655387	21	FALSE	1	1462.1	15.22
153.154564849	-27.475497896	22	FALSE	1	1462.1	15.22
153.15467683	-27.4754578989999	23	FALSE	1	1462.1	15.22
153.154779797	-27.4754379	24	FALSE	1	1462.1	15.22
153.154891816	-27.475448908	25	FALSE	1	1462.1	15.22
153.155936153	-27.4756169619999	26	FALSE	1	1462.1	15.22
153.156442993	-27.4755989989999	27	FALSE	1	1462.1	15.22
153.156636004	-27.475500005	28	FALSE	1	1462.1	15.22
153.15749401	-27.475077002	29	FALSE	1	1462.1	15.22
153.157761007	-27.4749460039999	30	FALSE	1	1462.1	15.22
153.15824299	-27.4748229969999	31	FALSE	1	1462.1	15.22
153.158370996	-27.474832007	32	FALSE	1	1462.1	15.22
153.158784139	-27.474863031	33	FALSE	1	1462.1	15.22
153.159186734	-27.4749188829999	34	FALSE	1	1462.1	15.22
153.160211617	-27.475065902	35	FALSE	1	1462.1	15.22
153.160495989	-27.475106991	36	FALSE	1	1462.1	15.22
153.162518673	-27.4753968859999	37	FALSE	1	1462.1	15.22
153.163608672	-27.475549862	38	FALSE	1	1462.1	15.22
153.164293011	-27.475666006	39	FALSE	1	1462.1	15.22
153.164625124	-27.4757229859999	40	FALSE	1	1462.1	15.22
153.1646963	-27.47573625	41	FALSE	1	1462.1	15.22
153.165184706	-27.475827344	42	FALSE	1	1462.1	15.22
153.165605003	-27.475881993	43	FALSE	1	1462.1	15.22
153.165810973	-27.475963023	44	FALSE	1	1462.1	15.22
153.166176995	-27.476097	45	FALSE	1	1462.1	15.22
153.167950019	-27.476991993	46	FALSE	1	1462.1	15.22
153.168115218	-27.4770812739999	47	FALSE	1	1462.1	15.22
153.168307938	-27.4771850409999	48	FALSE	1	1462.1	15.22
153.168937928	-27.477484019	49	FALSE	1	1462.1	15.22
