long	lat	order	hole	piece	group	AREASQKM16
150.643840589	-33.749361326	1	FALSE	1	571.1	35.3701
150.642960611	-33.7492313459999	2	FALSE	1	571.1	35.3701
150.642810997	-33.749212994	3	FALSE	1	571.1	35.3701
150.642774607	-33.74920835	4	FALSE	1	571.1	35.3701
150.642793623	-33.7491563469999	5	FALSE	1	571.1	35.3701
150.641995624	-33.748943356	6	FALSE	1	571.1	35.3701
150.641157657	-33.7484723649999	7	FALSE	1	571.1	35.3701
150.640665746	-33.7481043249999	8	FALSE	1	571.1	35.3701
150.640571029	-33.7480333039999	9	FALSE	1	571.1	35.3701
150.641329608	-33.745569363	10	FALSE	1	571.1	35.3701
150.641446555	-33.7441193889999	11	FALSE	1	571.1	35.3701
150.642198418	-33.741916002	12	FALSE	1	571.1	35.3701
150.642229808	-33.7418212069999	13	FALSE	1	571.1	35.3701
150.642335877	-33.7418534719999	14	FALSE	1	571.1	35.3701
150.642441727	-33.741919628	15	FALSE	1	571.1	35.3701
150.642518268	-33.7419548149999	16	FALSE	1	571.1	35.3701
150.642737706	-33.740906068	17	FALSE	1	571.1	35.3701
150.644135327	-33.734212379	18	FALSE	1	571.1	35.3701
150.644155329	-33.734116383	19	FALSE	1	571.1	35.3701
150.64504133	-33.734245384	20	FALSE	1	571.1	35.3701
150.645513312	-33.734315369	21	FALSE	1	571.1	35.3701
150.646276271	-33.734426369	22	FALSE	1	571.1	35.3701
150.646385297	-33.7338833759999	23	FALSE	1	571.1	35.3701
150.646701241	-33.732320366	24	FALSE	1	571.1	35.3701
150.64675621	-33.732077368	25	FALSE	1	571.1	35.3701
150.646800229	-33.731888373	26	FALSE	1	571.1	35.3701
150.646843225	-33.7316983769999	27	FALSE	1	571.1	35.3701
150.646887245	-33.7315093629999	28	FALSE	1	571.1	35.3701
150.647038245	-33.7308493749999	29	FALSE	1	571.1	35.3701
150.646954222	-33.730837369	30	FALSE	1	571.1	35.3701
150.646943235	-33.73083637	31	FALSE	1	571.1	35.3701
150.644719254	-33.730513416	32	FALSE	1	571.1	35.3701
150.642480271	-33.73018443	33	FALSE	1	571.1	35.3701
150.642492279	-33.730100422	34	FALSE	1	571.1	35.3701
150.642601305	-33.729482429	35	FALSE	1	571.1	35.3701
150.642644302	-33.729215419	36	FALSE	1	571.1	35.3701
150.642851257	-33.728026424	37	FALSE	1	571.1	35.3701
150.642928272	-33.727619424	38	FALSE	1	571.1	35.3701
150.642992257	-33.7272904189999	39	FALSE	1	571.1	35.3701
150.643009375	-33.727185414	40	FALSE	1	571.1	35.3701
150.643022223	-33.7271064189999	41	FALSE	1	571.1	35.3701
150.643094238	-33.726717419	42	FALSE	1	571.1	35.3701
150.643404196	-33.7250364349999	43	FALSE	1	571.1	35.3701
150.643443214	-33.724839447	44	FALSE	1	571.1	35.3701
150.643480189	-33.7246394439999	45	FALSE	1	571.1	35.3701
150.643502198	-33.724463435	46	FALSE	1	571.1	35.3701
150.643531216	-33.724302448	47	FALSE	1	571.1	35.3701
150.643559211	-33.724136447	48	FALSE	1	571.1	35.3701
150.643617173	-33.7238134369999	49	FALSE	1	571.1	35.3701
150.643650169	-33.723606441	50	FALSE	1	571.1	35.3701
150.643737185	-33.723089439	51	FALSE	1	571.1	35.3701
150.643770181	-33.7229064379999	52	FALSE	1	571.1	35.3701
150.643799162	-33.722732445	53	FALSE	1	571.1	35.3701
150.643828143	-33.722566445	54	FALSE	1	571.1	35.3701
150.643905158	-33.722094436	55	FALSE	1	571.1	35.3701
150.644020133	-33.7214144499999	56	FALSE	1	571.1	35.3701
