long	lat	order	hole	piece	group	AREASQKM16
152.840858006	-26.8242490009999	1	FALSE	1	1641.1	202.0281
152.839421001	-26.822085	2	FALSE	1	1641.1	202.0281
152.838891021	-26.8195399919999	3	FALSE	1	1641.1	202.0281
152.839015998	-26.8178430049999	4	FALSE	1	1641.1	202.0281
152.838234022	-26.8165189979999	5	FALSE	1	1641.1	202.0281
152.837362	-26.815921004	6	FALSE	1	1641.1	202.0281
152.836833006	-26.8155520029999	7	FALSE	1	1641.1	202.0281
152.837104018	-26.814722999	8	FALSE	1	1641.1	202.0281
152.837032003	-26.8139920089999	9	FALSE	1	1641.1	202.0281
152.836589003	-26.813821994	10	FALSE	1	1641.1	202.0281
152.836546006	-26.814186999	11	FALSE	1	1641.1	202.0281
152.836163012	-26.814430995	12	FALSE	1	1641.1	202.0281
152.835280003	-26.8139040039999	13	FALSE	1	1641.1	202.0281
152.834210991	-26.8138919969999	14	FALSE	1	1641.1	202.0281
152.833468983	-26.813374997	15	FALSE	1	1641.1	202.0281
152.833317983	-26.813077998	16	FALSE	1	1641.1	202.0281
152.833057007	-26.8128330019999	17	FALSE	1	1641.1	202.0281
152.832737997	-26.81265	18	FALSE	1	1641.1	202.0281
152.832000004	-26.811758004	19	FALSE	1	1641.1	202.0281
152.83191901	-26.8113890029999	20	FALSE	1	1641.1	202.0281
152.829533991	-26.8089339979999	21	FALSE	1	1641.1	202.0281
152.828969008	-26.8084159979999	22	FALSE	1	1641.1	202.0281
152.828859982	-26.8079409919999	23	FALSE	1	1641.1	202.0281
152.828828008	-26.807795008	24	FALSE	1	1641.1	202.0281
152.831164994	-26.806270997	25	FALSE	1	1641.1	202.0281
152.831273983	-26.8056219979999	26	FALSE	1	1641.1	202.0281
152.831410018	-26.805466006	27	FALSE	1	1641.1	202.0281
152.831967008	-26.8024120069999	28	FALSE	1	1641.1	202.0281
152.832559987	-26.7990969919999	29	FALSE	1	1641.1	202.0281
152.835063011	-26.7994340069999	30	FALSE	1	1641.1	202.0281
152.835469	-26.797079993	31	FALSE	1	1641.1	202.0281
152.839327014	-26.7975949959999	32	FALSE	1	1641.1	202.0281
152.839337015	-26.797550004	33	FALSE	1	1641.1	202.0281
152.842089991	-26.795698006	34	FALSE	1	1641.1	202.0281
152.842442982	-26.7940209999999	35	FALSE	1	1641.1	202.0281
152.842676984	-26.7936149989999	36	FALSE	1	1641.1	202.0281
152.842206024	-26.7924729929999	37	FALSE	1	1641.1	202.0281
152.840883009	-26.7911680039999	38	FALSE	1	1641.1	202.0281
152.841132012	-26.7902020079999	39	FALSE	1	1641.1	202.0281
152.840803986	-26.7885099979999	40	FALSE	1	1641.1	202.0281
152.841100987	-26.788599001	41	FALSE	1	1641.1	202.0281
152.841208991	-26.787960991	42	FALSE	1	1641.1	202.0281
152.846939016	-26.788786998	43	FALSE	1	1641.1	202.0281
152.847609995	-26.7850519959999	44	FALSE	1	1641.1	202.0281
152.858974015	-26.786695999	45	FALSE	1	1641.1	202.0281
152.859521004	-26.783639003	46	FALSE	1	1641.1	202.0281
152.861723998	-26.783944993	47	FALSE	1	1641.1	202.0281
152.872928987	-26.785491001	48	FALSE	1	1641.1	202.0281
152.873141015	-26.785474	49	FALSE	1	1641.1	202.0281
152.88483901	-26.7871589979999	50	FALSE	1	1641.1	202.0281
152.885302013	-26.7846530059999	51	FALSE	1	1641.1	202.0281
152.889672997	-26.7834469919999	52	FALSE	1	1641.1	202.0281
152.890133992	-26.784017994	53	FALSE	1	1641.1	202.0281
152.889942988	-26.7847660049999	54	FALSE	1	1641.1	202.0281
152.889375997	-26.7882369929999	55	FALSE	1	1641.1	202.0281
152.889065017	-26.7901049939999	56	FALSE	1	1641.1	202.0281
152.887900995	-26.7972730029999	57	FALSE	1	1641.1	202.0281
152.886780007	-26.797126003	58	FALSE	1	1641.1	202.0281
152.885821992	-26.8030199909999	59	FALSE	1	1641.1	202.0281
152.884920368	-26.80369008	60	FALSE	1	1641.1	202.0281
152.884535403	-26.804727079	61	FALSE	1	1641.1	202.0281
152.883378389	-26.805255087	62	FALSE	1	1641.1	202.0281
152.883229433	-26.805927082	63	FALSE	1	1641.1	202.0281
152.88252845	-26.8066020909999	64	FALSE	1	1641.1	202.0281
